time,camera_id,latitude,longitude,camera,car_count,bus_count,truck_count,motorcycle_count,total_count
2025-12-17 00:03:42,595d984b3dcfc400106f2879,10.8589534719139,106.711691021919,Quốc lộ 1 - An Phú Đông 13 (1),0,2,0,0,2
2025-12-17 00:03:42,58746122b807da0011e33cc5,10.8672299545045,106.787940859795,Quốc lộ 1 - ĐH Nông Lâm 2,0,1,0,3,4
2025-12-17 00:03:42,662b7f651afb9c00172dc992,10.7857353555811,106.706600189209,11B Nguyễn Bỉnh Khiêm,0,1,0,0,1
2025-12-17 00:03:42,6818884f6dfb4b0018f8f50f,10.7344045962095,106.559443473816,Trần Đại Nghĩa - Kênh C,0,2,0,1,3
2025-12-17 00:03:43,662a89ae1afb9c00172d26ad,10.7028218314316,106.633536815643,Nguyễn Văn Linh - Trịnh Quang Nghị,0,2,0,1,3
2025-12-17 00:03:43,63ae768dbfd3d90017e8f0f1,10.7560025246799,106.701278686523,Khánh Hội - Vĩnh Hội,1,1,1,2,5
2025-12-17 00:03:43,63b54a70bfd3d90017ea7862,10.830049838744,106.804490089417,Lã Xuân Oai - Đường D2,0,0,0,1,1
2025-12-17 00:03:43,58e49783d9d6200011e0b9ce,10.8274733494884,106.624760627747,Trường Chinh - Phan Văn Hớn 2 (HM-Q12),0,0,0,0,0
2025-12-17 00:03:43,5deb576d1dc17d7c5515ad0c,10.771135,106.693342,Nút giao Ngã sáu Phù Đổng 1,1,2,0,0,3
2025-12-17 00:03:43,6623ef776f998a001b252768,10.8616719345273,106.602745056152,Quốc Lộ 22 - Nguyễn Thị Sóc,1,0,0,0,1
2025-12-17 00:03:43,58d7bbf2c1e33c00112b3216,10.6656266937569,106.570794582367,Quốc lộ 1 - Đinh Đức Thiện 2,0,0,0,1,1
2025-12-17 00:03:44,585b2baec3f96200127dc508,10.7525452734972,106.728331446648,Nguyễn Văn Linh - Huỳnh Tấn Phát 2,0,2,0,0,2
2025-12-17 00:03:44,58746295b807da0011e33ccb,10.8752217316573,106.758962273598,Quốc lộ 1 - Bình Đường,0,0,0,1,1
2025-12-17 00:03:44,662b51d21afb9c00172d89bf,10.7521974381054,106.610255241394,Tên Lửa - Đường số 7,0,0,0,0,0
2025-12-17 00:03:44,5a606cd08576340017d06628,10.8144114199963,106.71005487442,BX Miền Đông - Đinh Bộ Lĩnh 2,0,3,0,8,11
2025-12-17 00:03:44,662b80051afb9c00172dcaf6,10.7625269242757,106.686580181122,Nguyễn Trãi - Nguyễn Cư Trinh,0,1,0,1,2
2025-12-17 00:03:45,589d0bceb3bf7600110283d6,10.7990303873734,106.727387309074,Cầu Sài Gòn 2 (dạ cầu),0,0,0,0,0
2025-12-17 00:03:45,662b5bc31afb9c00172d92e2,10.8093424582973,106.615083217621,Lê Trọng Tấn - Đường Kênh 19/5,1,1,0,3,5
2025-12-17 00:03:45,587ee2aeb807da0011e33d52,10.8020392090947,106.683232784271,Phan Đăng Lưu - Phan Xích Long,0,1,0,2,3
2025-12-17 00:03:45,662b58401afb9c00172d90f5,10.8006480938667,106.661823391914,Hoàng Văn Thụ - Bùi Thị Xuân,0,7,0,0,7
2025-12-17 00:03:45,5874644cb807da0011e33cd5,10.8758064874328,106.750985383987,Cầu vượt Sóng Thần 1,0,0,0,1,1
2025-12-17 00:03:45,662b867b1afb9c00172dd250,10.7692988698081,106.696676015854,Trần Hưng Đạo - Ký Con,0,7,0,2,9
2025-12-17 00:03:46,5a10c79f02eb490011a0b0dd,10.7713172490313,106.716717481613,Mai Chí Thọ - Tố Hữu (C6),0,0,0,1,1
2025-12-17 00:03:46,68188af96dfb4b0018f8f8e4,10.7087675702381,106.572275161743,Võ Trần Chí - Kênh 10 (1),0,2,0,1,3
2025-12-17 00:03:46,5deb576d1dc17d7c5515ad19,10.784426,106.699659,Nguyễn Thị Minh Khai - Mạc Đĩnh Chi,0,0,0,0,0
2025-12-17 00:03:46,5b6329fdfd4edb0019c7dc0b,10.7596494601112,106.684375405312,Nguyễn Trãi - Nguyễn Văn Cừ,1,0,0,1,2
2025-12-17 00:03:46,589add0fb3bf7600110283ae,10.8556133114939,106.623339056969,Tô Ký (Tỉnh lộ 15) - Đông Bắc,0,0,0,1,1
2025-12-17 00:03:46,662b83ff1afb9c00172dcffb,10.7805078178228,106.698188781738,Lê Duẩn - Phạm Ngọc Thạch,1,0,0,3,4
2025-12-17 00:03:46,6623f1f16f998a001b25281f,10.865064709737,106.759042739868,Phạm Văn Đồng - Đào Trinh Nhất,0,6,0,1,7
2025-12-17 00:03:47,58abbf72bd82540010390ba4,10.7985614089434,106.726319789886,Cầu Sài Gòn 9 (Bình Thạnh - Thủ Đức),0,2,0,0,2
2025-12-17 00:03:47,5deb576d1dc17d7c5515ad01,10.7878590168447,106.691815853119,Võ Thị Sáu - Hai Bà Trưng,0,0,0,5,5
2025-12-17 00:03:47,58ad6961bd82540010390be5,10.7990461956223,106.680378913879,Nút giao Phú Nhuận 1 (Phan Đình Phùng),1,0,0,1,2
2025-12-17 00:03:47,5a8257e25058170011f6eacd,10.8700853140978,106.814097762108,Hoàng Hữu Nam - Đường D400,0,0,0,0,0
2025-12-17 00:03:47,5a606dbc8576340017d0662b,10.7978184191454,106.721127033234,Điện Biên Phủ - Nguyễn Hữu Cảnh,0,0,0,0,0
2025-12-17 00:03:47,662b52a31afb9c00172d8b01,10.846467192202,106.670604944229,Lê Đức Thọ - Hẻm 688,1,5,0,1,7
2025-12-17 00:03:48,58abbee5bd82540010390ba2,10.7991621227557,106.729398965836,Cầu Sài Gòn 5 (dạ cầu Thủ Đức),0,2,0,0,2
2025-12-17 00:03:48,6623f5b56f998a001b25292f,10.8022710610062,106.746608018875,Võ Nguyên Giáp - quay đầu An Phú (2),0,1,0,2,3
2025-12-17 00:03:48,662a8ef41afb9c00172d2af2,10.7449876687987,106.704325675964,Lê Văn Lương - Đường số 15,0,0,0,1,1
2025-12-17 00:03:48,66b1c398779f7400186740e3,10.7601975506409,106.653256416321,Ba Tháng Hai - Tạ Uyên,1,3,0,2,6
2025-12-17 00:03:48,58d7b756c1e33c00112b320d,10.6860698233787,106.57566010952,Nút giao Chợ Đệm 2 (CT Trung Lương - Bùi Thanh Khiết),0,0,0,0,0
2025-12-17 00:03:48,6623e31e6f998a001b252250,10.7816671586319,106.681677103043,Kỳ Đồng - Bà Huyện Thanh Quan,1,2,0,0,3
2025-12-17 00:03:49,6792f3cf8c5ed4001b27f61e,10.9771309811361,106.643643379211,Tỉnh Lộ 8 - Cầu Phú Cường,1,2,0,0,3
2025-12-17 00:03:49,58df4e22dc195800111e04bb,10.8141637700114,106.668593287468,Yên Thế - Bạch Đằng,5,0,0,0,5
2025-12-17 00:03:49,5deb576d1dc17d7c5515acfe,10.7825155824841,106.683688759804,Lý Chính Thắng - Trương Định,1,0,0,1,2
2025-12-17 00:03:49,58e49e3dd9d6200011e0b9d1,10.7886020312638,106.6847884655,Nam Kỳ Khởi Nghĩa - Lý Chính Thắng,4,0,0,2,6
2025-12-17 00:03:49,5d8cdc57766c88001718896e,10.7904463853615,106.652473211288,Lý Thường Kiệt - Lạc Long Quân,2,0,0,2,4
2025-12-17 00:03:49,66f1266f538c780017c93579,10.760766720521,106.67405962944,Hùng Vương - Nguyễn Chí Thanh,2,0,0,2,4
2025-12-17 00:03:49,5ad0679598d8fc001102e274,10.8452343413582,106.786707043648,Lê Văn Việt - Man Thiện,0,0,0,1,1
